"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Mrpl15",41,131,6.79094650887378e-05,6.94873951986862e-05,31,0.0326631342998826,0.8934,0.952833813559322
"Lypla1",34,101,5.63151661711484e-05,5.35742512600558e-05,25,-0.070696509087668,0.8006,0.907707297297297
"Tcea1",51,145,8.44727492567226e-05,7.69135290367137e-05,39,-0.1335906658082,0.5728,0.789698411829135
"Atp6v1h",20,72,3.31265683359697e-05,3.8191545452713e-05,10,0.199647115615423,0.5643,0.784238368246968
"Rb1cc1",25,55,4.14082104199621e-05,2.91740972208225e-05,5,-0.491032996452316,0.1701,0.432684891359272
"Pcmtd1",23,53,3.80955535863651e-05,2.81132209582471e-05,5,-0.425330074637605,0.2813,0.560373644637911
"Vcpip1",15,37,2.48449262519772e-05,1.96262108576442e-05,4,-0.325402270613465,0.46,0.710093018983466
"Sgk3",29,76,4.8033524087156e-05,4.03132979778638e-05,12,-0.247162220302027,0.46,0.710093018983466
"Snhg6",11,61,1.82196125847833e-05,3.23567260085485e-05,7,0.795398438378654,0.0522,0.221190909090909
"Cops5",32,107,5.30025093375514e-05,5.67568800477819e-05,16,0.0969663651803207,0.7073,0.866313430656934
"Cspp1",19,68,3.14702399191712e-05,3.60697929275623e-05,11,0.191126011678153,0.5858,0.796789300189138
"Arfgef1",24,71,3.97518820031636e-05,3.76611073214254e-05,10,-0.0759837279770051,0.8195,0.919198529411765
"Slco5a1",28,106,4.63771956703575e-05,5.62264419164942e-05,23,0.272489103618132,0.4333,0.688737669718977
"Ncoa2",33,63,5.46588377543499e-05,3.34176022711239e-05,11,-0.693464188788361,0.0386,0.183140810556079
"Tram1",50,129,8.28164208399241e-05,6.84265189361109e-05,27,-0.271746080138103,0.285,0.564370192685804
"Rpl7",877,3450,0.00145260002153227,0.0018300115529425,395,0.333010547930899,0,0
"Ube2w",38,88,6.29404798383423e-05,4.66785555533159e-05,22,-0.423389041532433,0.1622,0.424825598335068
"Tceb1",219,605,0.000362735923278868,0.000320915069429047,206,-0.176211302672946,0.191,0.455684360189573
"Tmem70",65,149,0.000107661347091901,7.90352815618645e-05,37,-0.441130816019005,0.1321,0.384166031195841
"Ly96",56,108,9.2754391340715e-05,5.72873181790695e-05,32,-0.685704241902551,0.0242,0.136879550561798
"Mcm3",14,34,2.31885978351788e-05,1.80348964637812e-05,5,-0.345680418892075,0.4863,0.728447650208209
"Ogfrl1",128,821,0.000212010037350206,0.000435489705787186,218,1.03502621561335,0,0
"Smap1",27,122,4.4720867253559e-05,6.47134520170971e-05,28,0.523335961362137,0.057,0.233853300733496
"Sdhaf4",8,59,1.32506273343879e-05,3.12958497459732e-05,10,1.18032334960062,0.0098,0.0746341906202723
"Lmbrd1",28,47,4.63771956703575e-05,2.4930592170521e-05,10,-0.869537652712565,0.0281,0.150164968152866
"Phf3",30,99,4.96898525039545e-05,5.25133749974804e-05,21,0.0782025541132676,0.7918,0.903017942908926
"Ptp4a1",59,122,9.77233765911105e-05,6.47134520170971e-05,31,-0.587203008329407,0.0216,0.128073498233216
"Ccdc115",28,77,4.63771956703575e-05,4.08437361091514e-05,14,-0.179181134243733,0.5926,0.800446487935657
"Imp4",22,48,3.64392251695666e-05,2.54610303018087e-05,5,-0.500681341357885,0.1869,0.451249208633094
"Ptpn18",86,214,0.00014244424384467,0.000113513760095564,71,-0.324969112039571,0.1806,0.445002643171806
"Fam168b",37,106,6.12841514215439e-05,5.62264419164942e-05,21,-0.122183198113659,0.6361,0.823510105425559
"Plekhb2",58,201,9.6067048174312e-05,0.000106618064388824,55,0.148866738798316,0.4451,0.696931073094868
"Arid5a",9,35,1.49069557511863e-05,1.85653345950688e-05,6,0.298642021268735,0.576,0.79090038147139
"Kansl3",40,186,6.62531366719393e-05,9.86614924195087e-05,53,0.56743462215008,0.0174,0.109901631116688
"Lman2l",14,45,2.31885978351788e-05,2.38697159079456e-05,6,0.0400628858519487,0.9257,0.968253704087985
"Sema4c",5,32,8.28164208399241e-06,1.69740202012058e-05,5,0.953461157792911,0.0903,0.305490725806452
"Cox5b",222,834,0.000367704908529263,0.000442385401493926,270,0.26609464711185,0.0106,0.0789355029585799
"Actr1b",10,30,1.65632841679848e-05,1.59131439386304e-05,4,-0.0544177770631952,0.9141,0.96298028876334
"Tmem131",18,156,2.98139115023727e-05,8.27483484808782e-05,40,1.44247891178091,0,0
"Coa5",38,131,6.29404798383423e-05,6.94873951986862e-05,29,0.140635722031296,0.5892,0.79817890204521
"Unc50",30,99,4.96898525039545e-05,5.25133749974804e-05,19,0.0782025541132676,0.7759,0.899259668508287
"Mrpl30",62,265,0.000102692361841506,0.000140566104791235,82,0.449166255267221,0.0225,0.130489631336406
"Txndc9",80,254,0.000132506273343879,0.000134731285347071,86,0.0238457582088509,0.8872,0.949748713587072
"Eif5b",82,221,0.000135818930177476,0.000117226827014577,72,-0.210710417763309,0.2843,0.5636731784167
"Pdcl3",70,272,0.000115942989175894,0.000144279171710249,89,0.313022508850935,0.0951,0.316413350958361
"Rpl31",619,2713,0.00102526728999826,0.00143907865018348,377,0.488741078941068,0,0
"Tbc1d8",138,416,0.000228573321518191,0.000220662262615675,153,-0.0505918213451224,0.7288,0.875920789724072
"Rnf149",26,101,4.30645388367605e-05,5.35742512600558e-05,21,0.308602325593995,0.363,0.634714136853074
"Map4k4",171,557,0.000283232159272541,0.000295454039127238,191,0.0607386566368531,0.7216,0.872785776069198
"Il1r2",3,34,4.96898525039545e-06,1.80348964637812e-05,6,1.6730891287458,0.0306,0.158640988671473
"Il18r1",17,8,2.81575830855742e-05,4.24350505030145e-06,7,-2.47526772061643,0.02,0.121301204819277
"Mrps9",17,72,2.81575830855742e-05,3.8191545452713e-05,9,0.426671326782691,0.1939,0.459770419218088
"Uxs1",16,65,2.65012546687757e-05,3.44784785336993e-05,10,0.367446703022777,0.308,0.589309007981756
"Tpp2",16,58,2.65012546687757e-05,3.07654116146855e-05,6,0.207959274518474,0.5528,0.776449553571429
"Nabp1",158,590,0.00026169988985416,0.000312958497459732,172,0.257158264606606,0.205,0.475575034546292
"Stat4",44,440,7.28784503391332e-05,0.00023339277776658,124,1.66570260732444,0,0
"Stat1",69,544,0.000114286660759095,0.000288558343420498,135,1.32862847202829,0,0
"Gls",24,82,3.97518820031636e-05,4.34959267655898e-05,17,0.126806587898249,0.6934,0.85742461311717
"Nab1",16,32,2.65012546687757e-05,1.69740202012058e-05,4,-0.613584310418924,0.1943,0.460068767638758
"Mfsd6",23,53,3.80955535863651e-05,2.81132209582471e-05,5,-0.425330074637605,0.2613,0.541087700534759
"Ormdl1",16,36,2.65012546687757e-05,1.90957727263565e-05,4,-0.452605385875887,0.3022,0.583727733026467
"Asnsd1",39,132,6.45968082551408e-05,7.00178333299739e-05,26,0.114555726795033,0.6338,0.822942790817642
"Stk17b",26,97,4.30645388367605e-05,5.14524987349051e-05,18,0.251393395143738,0.4555,0.706839395807645
"Ankrd44",74,301,0.000122568302843088,0.000159661877517592,103,0.378718923878698,0.0432,0.196626401446655
"Sf3b1",174,543,0.000288201144522936,0.000288027905289211,192,-0.0008644719283548,0.9957,0.997483343283582
"Coq10b",46,113,7.61911071727302e-05,5.9939508835508e-05,26,-0.341056778765333,0.2361,0.514068944636678
"Hspd1",61,178,0.000101036033424707,9.44179873692072e-05,53,-0.0967455601369837,0.6475,0.828256707317073
"Hspe1",176,663,0.000291513801356533,0.000351680481043733,205,0.269857037216387,0.0587,0.237155537720706
"Mob4",36,123,5.96278230047454e-05,6.52438901483848e-05,23,0.127807377310939,0.6038,0.805600106016433
"Bzw1",108,291,0.000178883469014236,0.000154357496204715,99,-0.211470756369705,0.2249,0.499623389232127
"Clk1",80,161,0.000132506273343879,8.54005391373166e-05,55,-0.627795314580735,0.0079,0.0654088815789474
"Ndufb3",60,221,9.9379705007909e-05,0.000117226827014577,71,0.236089825132207,0.242,0.520832834544677
"Cflar",104,288,0.000172258155347042,0.000152766181810852,97,-0.172185019748855,0.3687,0.639130785123967
"Casp8",15,85,2.48449262519772e-05,4.50872411594529e-05,18,0.834486323123373,0.0149,0.0989532981530343
"Sumo1",176,584,0.000291513801356533,0.000309775868672006,198,0.0873697893729969,0.4877,0.729593402674591
"Nop58",18,27,2.98139115023727e-05,1.43218295447674e-05,4,-1.00799325250445,0.0491,0.212527429062769
"Fam117b",9,47,1.49069557511863e-05,2.4930592170521e-05,5,0.704997391717772,0.1039,0.33314178343949
"Nbeal1",17,47,2.81575830855742e-05,2.4930592170521e-05,4,-0.169215984495588,0.6818,0.849868627935723
"Nrp2",19,88,3.14702399191712e-05,4.66785555533159e-05,21,0.554222484679556,0.2323,0.509317196343056
"Ino80d",34,81,5.63151661711484e-05,4.29654886343022e-05,19,-0.382545438148609,0.2375,0.515995858498706
"Gm20342",19,47,3.14702399191712e-05,2.4930592170521e-05,10,-0.324462891547278,0.4397,0.693377137488256
"Ndufs1",9,46,1.49069557511863e-05,2.44001540392333e-05,4,0.675179484928479,0.1113,0.346496103896104
"Eef1b2",221,990,0.000366048580112465,0.000525133749974804,267,0.519458576560122,0,0
"Adam23",131,236,0.000216979022600601,0.000125183398983893,90,-0.788667184586135,2e-04,0.00394823529411765
"Klf7",2,44,3.31265683359697e-06,2.3339277776658e-05,5,2.49663753163094,1e-04,0.00221762114537445
"Creb1",22,102,3.64392251695666e-05,5.41046893913435e-05,14,0.557624519237365,0.054,0.225965087281796
"Idh1",43,147,7.12221219223348e-05,7.79744052992891e-05,42,0.128944360074697,0.6778,0.846661339950372
"Pikfyve",8,35,1.32506273343879e-05,1.85653345950688e-05,4,0.457274352273039,0.3573,0.629338068579426
"Rpe",14,50,2.31885978351788e-05,2.65219065643841e-05,4,0.186253273793501,0.6224,0.816778310740354
"Acadl",71,253,0.000117599317592692,0.000134200847215783,73,0.189008483279318,0.4005,0.665224925816024
"Mreg",111,294,0.000183852454264632,0.000155948810598578,103,-0.236080102327231,0.2239,0.498945132743363
"Rpl37a",1942,6540,0.00321658978542265,0.00346906537862143,415,0.108982437734892,0.0719,0.265355278592375
"Arpc2",802,2551,0.00132837539027238,0.00135314767291487,363,0.0266365249745832,0.7527,0.887077528089888
"Aamp",105,282,0.000173914483763841,0.000149583553023126,93,-0.216085551170308,0.2354,0.513206493506493
"Pnkd",19,141,3.14702399191712e-05,7.4791776511563e-05,27,1.22292327835545,0,0
"Tmbim1",27,125,4.4720867253559e-05,6.63047664109601e-05,32,0.557855908215478,0.0471,0.206894764397906
"Ctdsp1",20,41,3.31265683359697e-05,2.17479633827949e-05,5,-0.585157961589554,0.1687,0.431741637010676
"Cnppd1",45,161,7.45347787559317e-05,8.54005391373166e-05,37,0.193899252007332,0.4191,0.677940038560411
"Fam134a",19,44,3.14702399191712e-05,2.3339277776658e-05,5,-0.415831685222032,0.2933,0.573610023310023
"Zfand2b",32,85,5.30025093375514e-05,4.50872411594529e-05,11,-0.228659037913515,0.4337,0.688938403281792
"Dnajb2",19,28,3.14702399191712e-05,1.48522676760551e-05,5,-1.0344288110976,0.0532,0.224107782426778
"Dnpep",27,104,4.4720867253559e-05,5.51655656539188e-05,17,0.296833135233851,0.3433,0.618811035955856
"Ap1s3",32,43,5.30025093375514e-05,2.28088396453703e-05,8,-1.18152913591234,0.0054,0.0507156716417911
"Wdfy1",22,60,3.64392251695666e-05,3.18262878772609e-05,10,-0.189698964030031,0.6309,0.821912070302404
"Dock10",107,286,0.000177227140597438,0.000151705305548277,96,-0.222966860975501,0.2536,0.533036492693111
"Mff",59,176,9.77233765911105e-05,9.33571111066319e-05,53,-0.0652604903336991,0.7466,0.883909783631232
"Agfg1",17,34,2.81575830855742e-05,1.80348964637812e-05,4,-0.615224414840255,0.1701,0.432684891359272
"Pid1",48,54,7.95037640063272e-05,2.86436590895348e-05,23,-1.44133270006891,4e-04,0.00704055944055944
"Trip12",33,120,5.46588377543499e-05,6.36525757545217e-05,29,0.21609706485788,0.4397,0.693377137488256
"C130026I21Rik",7,39,1.15942989175894e-05,2.06870871202196e-05,4,0.78406547754691,0.1056,0.336236812144213
"A530040E14Rik",9,22,1.49069557511863e-05,1.1669638888329e-05,4,-0.328282356133722,0.6102,0.809846243079357
"Sp110",37,185,6.12841514215439e-05,9.8131054288221e-05,54,0.67047196657445,0.0121,0.0871407725321888
"Sp140",58,324,9.6067048174312e-05,0.000171861954537209,94,0.832566853743255,3e-04,0.00553186813186813
"Sp100",28,106,4.63771956703575e-05,5.62264419164942e-05,23,0.272489103618132,0.3797,0.648788745762712
"Cab39",28,91,4.63771956703575e-05,4.8269869947179e-05,15,0.0565128577653177,0.8384,0.924902430479527
"Itm2c",237,621,0.00039254983478124,0.00032940207952965,194,-0.252323567164611,0.1271,0.375261818181818
"Gpr55",12,26,1.98759410015818e-05,1.37913914134797e-05,4,-0.497083457909359,0.4267,0.683861127029608
"Psmd1",78,119,0.000129193616510282,6.3122137623234e-05,40,-1.02176428766737,0,0
"Ncl",141,357,0.000233542306768586,0.000189366412869702,135,-0.301069219243446,0.0766,0.275628591851322
"Ptma",877,2654,0.00145260002153227,0.00140778280043751,385,-0.0451811452567391,0.7011,0.861865054945055
"Pde6d",22,135,3.64392251695666e-05,7.16091477238369e-05,31,0.955600741138298,9e-04,0.0134439169139466
"Eif4e2",93,337,0.000154038542762259,0.000178757650243948,121,0.213426255377625,0.2089,0.481062488563587
"Gigyf2",21,36,3.47828967527681e-05,1.90957727263565e-05,4,-0.832378130173637,0.0639,0.247821725731895
"Inpp5d",33,46,5.46588377543499e-05,2.44001540392333e-05,11,-1.13177353695364,0.0038,0.0393604938271605
"Usp40",13,32,2.15322694183803e-05,1.69740202012058e-05,6,-0.326079498404253,0.5283,0.759846342857143
"Hjurp",13,31,2.15322694183803e-05,1.64435820699181e-05,6,-0.369296296626353,0.464,0.71190978360256
"Arl4c",120,304,0.000198759410015818,0.000161253191911455,107,-0.300016605629888,0.0936,0.312870119521912
"Sh3bp4",25,95,4.14082104199621e-05,5.03916224723297e-05,16,0.277189595765909,0.3704,0.64075381443299
"Agap1",15,56,2.48449262519772e-05,2.97045353521101e-05,7,0.248570685538146,0.5242,0.758064579143924
"Cops8",22,75,3.64392251695666e-05,3.97828598465761e-05,5,0.123412368403466,0.6694,0.841303794308537
"Lrrfip1",87,264,0.000144100572261468,0.000140035666659948,79,-0.0409931558038772,0.8428,0.926581270464964
"Ramp1",18,45,2.98139115023727e-05,2.38697159079456e-05,13,-0.309191801545416,0.5017,0.741502583675866
"Ube2f",82,270,0.000135818930177476,0.000143218295447674,94,0.075986341254271,0.6706,0.841635602094241
"Ilkap",37,89,6.12841514215439e-05,4.72089936846036e-05,16,-0.369562792275268,0.1831,0.447466666666667
"Hes6",17,65,2.81575830855742e-05,3.44784785336993e-05,11,0.283073004604632,0.4388,0.692668297271872
"Ndufa10",48,165,7.95037640063272e-05,8.75222916624674e-05,46,0.136984561111075,0.5476,0.772162016806723
"Myeov2",149,507,0.000246792934102974,0.000268932132562854,179,0.123461675458065,0.3497,0.622926326963907
"Gpc1",4,38,6.62531366719393e-06,2.01566489889319e-05,4,1.47224254729517,0.011,0.0811935483870968
"Rnpepl1",40,92,6.62531366719393e-05,4.88003080784667e-05,21,-0.43344688899607,0.1501,0.409541138211382
"Gpr35",24,84,3.97518820031636e-05,4.45568030281652e-05,16,0.160799821323851,0.6465,0.827690996948118
"Ppp1r7",18,52,2.98139115023727e-05,2.75827828269594e-05,8,-0.108435444556449,0.781,0.900675975359343
"Hdlbp",33,83,5.46588377543499e-05,4.40263648968775e-05,18,-0.305840773586227,0.3027,0.584275996932515
"Sept2",62,151,0.000102692361841506,8.00961578244398e-05,40,-0.354604157519403,0.117,0.358695493300853
"Stk25",16,45,2.65012546687757e-05,2.38697159079456e-05,5,-0.145107411678087,0.7098,0.867265339805825
"Atg4b",13,56,2.15322694183803e-05,2.97045353521101e-05,7,0.446459144024148,0.2507,0.530239546599496
"Fam174a",41,176,6.79094650887378e-05,9.33571111066319e-05,44,0.453429090317132,0.0612,0.242774468085106
"St8sia4",94,268,0.000155694871179057,0.000142157419185099,100,-0.130355518885568,0.5186,0.753576304410493
"D1Ertd622e",43,79,7.12221219223348e-05,4.19046123717268e-05,17,-0.751308058004314,0.0151,0.0998862023653088
"Gm7967",6,16,9.9379705007909e-06,8.4870101006029e-06,4,-0.205319688049889,0.8184,0.918783586083854
"Rnf152",11,5,1.82196125847833e-05,2.6521906564384e-06,4,-2.39574526973296,0.0422,0.192947138964578
"Pign",9,21,1.49069557511863e-05,1.11392007570413e-05,4,-0.389984323400629,0.535,0.764893496165862
"2310035C23Rik",18,61,2.98139115023727e-05,3.23567260085485e-05,12,0.114395864985619,0.7645,0.893751277287506
"Tnfrsf11a",54,143,8.94417345071181e-05,7.58526527741384e-05,33,-0.234893601368101,0.335,0.610308755426918
"Phlpp1",22,74,3.64392251695666e-05,3.92524217152884e-05,12,0.10452500534968,0.7588,0.890928777985075
"Bcl2",15,14,2.48449262519772e-05,7.42613383802753e-06,5,-1.6169383490825,0.0291,0.153552830188679
"Vps4b",40,134,6.62531366719393e-05,7.10787095925493e-05,32,0.0999716269401445,0.6859,0.852337842508023
"Tsn",66,193,0.0001093176755087,0.000102374559338522,61,-0.093782783880883,0.6298,0.821268220668221
"Clasp1",22,71,3.64392251695666e-05,3.76611073214254e-05,13,0.0463323817714347,0.8933,0.952833813559322
"Ralb",27,86,4.4720867253559e-05,4.56176792907406e-05,15,0.0280244168955398,0.9268,0.968253704087985
"Dbi",111,317,0.000183852454264632,0.000168148887618195,111,-0.128080508647648,0.4942,0.735166312056738
"Insig2",8,40,1.32506273343879e-05,2.12175252515072e-05,5,0.64067269756328,0.1731,0.435910655327664
"Ddx18",23,127,3.80955535863651e-05,6.73656426735355e-05,35,0.80626694085598,0.0118,0.0853465517241379
"Actr3",452,1552,0.000748660444392914,0.000823239979758481,327,0.136827162449907,0.1376,0.392452351274788
"Ccnt2",59,203,9.77233765911105e-05,0.000107678940651399,55,0.13860876377139,0.5139,0.749847130434783
"R3hdm1",32,81,5.30025093375514e-05,4.29654886343022e-05,16,-0.296654943611475,0.3382,0.613734246575342
"Ubxn4",123,285,0.000203728395266213,0.000151174867416989,102,-0.42798110521748,0.0257,0.142325412541254
"Mcm6",24,30,3.97518820031636e-05,1.59131439386304e-05,7,-1.26872182405599,0.0226,0.130918757192175
"Dars",29,37,4.8033524087156e-05,1.96262108576442e-05,7,-1.24928963827565,0.003,0.0333377483443709
"Cxcr4",18,33,2.98139115023727e-05,1.75044583324935e-05,4,-0.735708923685079,0.1229,0.367168308605341
"Mapkapk2",21,97,3.47828967527681e-05,5.14524987349051e-05,19,0.551741318209678,0.073,0.268015586307356
"Rassf5",16,42,2.65012546687757e-05,2.22784015140826e-05,7,-0.240505444738082,0.5749,0.790860655737705
"Srgap2",20,27,3.31265683359697e-05,1.43218295447674e-05,4,-1.15530677222254,0.017,0.107916771752837
"Rab7b",12,22,1.98759410015818e-05,1.1669638888329e-05,4,-0.720465824626905,0.3657,0.636340753543035
"Nucks1",36,91,5.96278230047454e-05,4.8269869947179e-05,15,-0.299274356241041,0.3534,0.626634589644241
"Nuak2",66,224,0.0001093176755087,0.000118818141408441,70,0.119182396614011,0.5698,0.78748609053498
"Dstyk",7,39,1.15942989175894e-05,2.06870871202196e-05,4,0.78406547754691,0.1047,0.33485374841169
"Mdm4",39,96,6.45968082551408e-05,5.09220606036174e-05,19,-0.337277979361901,0.2698,0.550536359951358
"Ppp1r15b",17,27,2.81575830855742e-05,1.43218295447674e-05,4,-0.928282561055268,0.0694,0.260133730454207
"Snrpe",156,526,0.000258387233020563,0.00027901045705732,174,0.110373233744944,0.4109,0.670113564260278
"Btg2",183,460,0.000303108100274122,0.000244001540392333,139,-0.311793424868004,0.2231,0.498705772646536
"Ppfia4",7,34,1.15942989175894e-05,1.80348964637812e-05,8,0.595875908382956,0.2954,0.575008504058755
"Tmem183a",23,95,3.80955535863651e-05,5.03916224723297e-05,19,0.394528663494975,0.1929,0.458912381852552
"Adipor1",62,212,0.000102692361841506,0.000112452883832988,67,0.129783654356506,0.544,0.770105736782902
"Arl8a",26,101,4.30645388367605e-05,5.35742512600558e-05,22,0.308602325593995,0.3097,0.590061748013621
"Rnpep",34,72,5.63151661711484e-05,3.8191545452713e-05,18,-0.548374476844518,0.1103,0.345304850746269
"Timm17a",28,80,4.63771956703575e-05,4.24350505030145e-05,20,-0.125333090765571,0.7041,0.864497414634146
"Nav1",63,109,0.000104348690258304,5.78177563103572e-05,33,-0.840848721373917,0.0038,0.0393604938271605
"Gm38399",33,37,5.46588377543499e-05,1.96262108576442e-05,7,-1.43213196822904,0.0014,0.0191510869565217
"Csrp1",204,849,0.00033789099702689,0.000450341973463241,187,0.413399640427624,0.0477,0.208258282740676
"Phlda3",17,33,2.81575830855742e-05,1.75044583324935e-05,13,-0.655998232235895,0.309,0.590061748013621
"Lad1",59,170,9.77233765911105e-05,9.01744823189058e-05,55,-0.114761636096086,0.7004,0.861548253115075
"Cacna1s",64,157,0.000106005018675103,8.32787866121659e-05,52,-0.34443701400518,0.265,0.54598430731508
"Kif21b",48,78,7.95037640063272e-05,4.13741742404391e-05,17,-0.925870984710763,0.0027,0.0307506787330317
"Ptprc",179,384,0.000296482786606928,0.00020368824241447,153,-0.53937795718778,0.0014,0.0191510869565217
"Nek7",18,60,2.98139115023727e-05,3.18262878772609e-05,9,0.0912697846551899,0.8188,0.918954624470693
"Glrx2",26,95,4.30645388367605e-05,5.03916224723297e-05,18,0.221915093355521,0.4623,0.71143304825901
"Uchl5",25,63,4.14082104199621e-05,3.34176022711239e-05,15,-0.301197009654761,0.4063,0.669059273797841
"Rgs2",92,129,0.00015238221434546,6.84265189361109e-05,43,-1.1435724615112,0.0169,0.107553223767383
"Rgs1",771,1527,0.00127702920935163,0.000809979026476289,281,-0.65618430036342,8e-04,0.0122036363636364
"Ptgs2",10,47,1.65632841679848e-05,2.4930592170521e-05,11,0.562092512614362,0.7077,0.866518221574344
"Tpr",123,365,0.000203728395266213,0.000193609917920004,131,-0.0731259779101051,0.6461,0.827599847328244
"Ivns1abp",35,109,5.79714945879469e-05,5.78177563103572e-05,16,-0.00376600708348334,0.9881,0.993825254745255
"Swt1",26,57,4.30645388367605e-05,3.02349734833978e-05,7,-0.496455801335259,0.1622,0.424825598335068
"Trmt1l",30,99,4.96898525039545e-05,5.25133749974804e-05,20,0.0782025541132676,0.7924,0.903202399818882
"Fam129a",130,308,0.000215322694183803,0.000163374944436606,106,-0.396194618108877,0.0505,0.217093936806149
"1700025G04Rik",15,51,2.48449262519772e-05,2.70523446956717e-05,10,0.118240274889603,0.7894,0.902695510204082
"Arpc5",402,1560,0.00066584402355299,0.000827483484808782,324,0.313123587727072,0.0019,0.0242141772151899
"Ncf2",62,170,0.000102692361841506,9.01744823189058e-05,49,-0.185607618460799,0.4486,0.700885288640596
"Dhx9",25,40,4.14082104199621e-05,2.12175252515072e-05,7,-0.932645476189543,0.0362,0.177267315175097
"Glul",25,88,4.14082104199621e-05,4.66785555533159e-05,20,0.168996925196089,0.6285,0.820292714544983
"Gm9530",7,33,1.15942989175894e-05,1.75044583324935e-05,7,0.555102090987317,0.3312,0.607191927272727
"Ier5",369,787,0.00061118518579864,0.000417454809323405,272,-0.54889630512465,0,0
"Stx6",35,98,5.79714945879469e-05,5.19829368661927e-05,21,-0.154489943529085,0.5931,0.800446487935657
"Acbd6",22,91,3.64392251695666e-05,4.8269869947179e-05,12,0.39615508584789,0.1772,0.440506074074074
"Cep350",25,72,4.14082104199621e-05,3.8191545452713e-05,15,-0.113801139752467,0.7273,0.874845448028674
"Tor1aip1",40,136,6.62531366719393e-05,7.21395858551246e-05,36,0.121050901372922,0.6435,0.82691361669636
"Tor1aip2",33,132,5.46588377543499e-05,7.00178333299739e-05,29,0.351570562910776,0.2423,0.521255641025641
"Gm2000",40,143,6.62531366719393e-05,7.58526527741384e-05,33,0.192493503012738,0.4092,0.670113564260278
"Soat1",22,65,3.64392251695666e-05,3.44784785336993e-05,11,-0.0776064355297728,0.8275,0.921434578819368
"Tor3a",27,57,4.4720867253559e-05,3.02349734833978e-05,13,-0.549690464344094,0.1652,0.428668453608247
"Rfwd2",30,96,4.96898525039545e-05,5.09220606036174e-05,17,0.034650673939375,0.9132,0.96298028876334
"4930523C07Rik",202,371,0.000334578340193294,0.00019679254670773,146,-0.762661537499019,0,0
"Mrps14",64,231,0.000106005018675103,0.000122531208327454,69,0.20719710086553,0.2945,0.573727941176471
"Cacybp",47,122,7.78474355895287e-05,6.47134520170971e-05,33,-0.262875103146319,0.3223,0.599356557074252
"Rabgap1l",112,225,0.00018550878268143,0.000119348579539728,87,-0.632024454505658,8e-04,0.0122036363636364
"Prdx6",63,221,0.000104348690258304,0.000117226827014577,60,0.166385058569363,0.641,0.825606907137375
"Vamp4",25,111,4.14082104199621e-05,5.88786325729326e-05,23,0.497697671390172,0.0766,0.275628591851322
"Prrc2c",50,169,8.28164208399241e-05,8.96440441876181e-05,42,0.112979313800386,0.5852,0.796675750202758
"Sell",7,15,1.15942989175894e-05,7.95657196931521e-06,5,-0.491752247135819,0.7068,0.865911706011195
"Sft2d2",13,62,2.15322694183803e-05,3.28871641398362e-05,11,0.588746282292501,0.1461,0.403935675082327
"Tiprl",31,72,5.1346180920753e-05,3.8191545452713e-05,8,-0.417541820353851,0.1697,0.432322773279352
"Mpc2",89,253,0.000147413229095065,0.000134200847215783,85,-0.134515502973098,0.4769,0.723324676107261
"Rcsd1",91,281,0.000150725885928662,0.000149053114891838,97,-0.0159939769807434,0.9445,0.978315432098765
"Creg1",74,219,0.000122568302843088,0.000116165950752002,66,-0.0767553440281286,0.744,0.88269997643177
"Tada1",20,89,3.31265683359697e-05,4.72089936846036e-05,16,0.498406966506233,0.1107,0.346107005579665
"Tmco1",23,73,3.80955535863651e-05,3.87219835840007e-05,12,0.022933131727409,0.9475,0.979011245639237
"Aldh9a1",9,41,1.49069557511863e-05,2.17479633827949e-05,4,0.516079625791074,0.2459,0.524739550657058
"Mgst3",5,37,8.28164208399241e-06,1.96262108576442e-05,4,1.1520268440697,0.0546,0.227154049586777
"Pbx1",37,43,6.12841514215439e-05,2.28088396453703e-05,15,-1.38736779677103,0.001,0.0144655172413793
"Uap1",104,596,0.000172258155347042,0.000316141126247458,156,0.87220171314427,0,0
"Uhmk1",13,54,2.15322694183803e-05,2.86436590895348e-05,9,0.39573091178885,0.325,0.601895329165134
"Sh2d1b1",5,40,8.28164208399241e-06,2.12175252515072e-05,8,1.25924615697559,0.0309,0.158887231869254
"Fcgr2b",24,83,3.97518820031636e-05,4.40263648968775e-05,19,0.143903322199687,0.7972,0.90630189701897
"Fcgr4",12,18,1.98759410015818e-05,9.54788636317826e-06,7,-0.984887296175096,0.2743,0.553155822328932
"Fcgr3",9,74,1.49069557511863e-05,3.92524217152884e-05,14,1.33941782169745,0.0071,0.060784693877551
"Sdhc",26,72,4.30645388367605e-05,3.8191545452713e-05,16,-0.169075642162855,0.6145,0.813194794952681
"Fcer1g",431,1043,0.000713877547640146,0.000553246970933051,241,-0.367167161326109,0.0625,0.24580078125
"Ndufs2",62,259,0.000102692361841506,0.000137383476003509,72,0.416362058290907,0.0362,0.177267315175097
"Ufc1",59,196,9.77233765911105e-05,0.000103965873732385,62,0.0884567140801966,0.6635,0.838789301858363
"Nit1",13,57,2.15322694183803e-05,3.02349734833978e-05,7,0.471169678043102,0.2224,0.498025622775801
"Pfdn2",58,218,9.6067048174312e-05,0.000115635512620714,60,0.264953595156181,0.1746,0.43691320754717
"Arhgap30",143,535,0.000236854963602183,0.000283784400238909,184,0.259787989277764,0.0603,0.240531061806656
