"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Mrpl15",18,18,8.61561436510102e-05,5.28429507503699e-05,30,-0.704188612347182,0.128225,0.591275730337079
"Lypla1",11,14,5.26509766756173e-05,4.11000728058433e-05,21,-0.356550918488431,0.5585,0.879282
"Tcea1",21,27,0.000100515500926179,7.92644261255549e-05,38,-0.342288193662684,0.3941,0.802693119417797
"Atp6v1h",9,10,4.30780718255051e-05,2.93571948613166e-05,17,-0.5516787668305,0.43025,0.824071073094868
"Rb1cc1",8,12,3.8291619400449e-05,3.52286338335799e-05,19,-0.11995345496412,0.855275,0.965756810631229
"Pcmtd1",10,11,4.78645242505612e-05,3.22929143474483e-05,19,-0.566289475956784,0.405825,0.814030205278592
"Rrs1",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.332575,0.776500545851528
"Vcpip1",6,8,2.87187145503367e-05,2.34857558890533e-05,13,-0.289090148112111,0.7184,0.933207512133362
"Sgk3",9,13,4.30780718255051e-05,3.81643533197116e-05,21,-0.174297801482103,0.76935,0.952957731958763
"Snhg6",3,6,1.43593572751684e-05,1.761431691679e-05,9,0.292912409367388,0.789075,0.952957731958763
"Cops5",13,16,6.22238815257296e-05,4.69715117781066e-05,27,-0.404930898847591,0.4147,0.819071896053898
"Cspp1",7,10,3.35051669753928e-05,2.93571948613166e-05,14,-0.190063019697191,0.8102,0.952957731958763
"Arfgef1",11,12,5.26509766756173e-05,3.52286338335799e-05,19,-0.57835984437022,0.3782,0.792348190733852
"Slco5a1",17,9,8.13696912259541e-05,2.64214753751849e-05,20,-1.61910240629757,0.0271,0.335978873239437
"Ncoa2",12,18,5.74374291006735e-05,5.28429507503699e-05,27,-0.120062154717375,0.821675,0.955761741923295
"Tram1",17,26,8.13696912259541e-05,7.63287066394232e-05,31,-0.0921488236841536,0.857525,0.965756810631229
"Lactb2",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.5283,0.879282
"Rpl7",328,457,0.00156995639541841,0.00134162380516217,97,-0.226728658468609,0.06005,0.469121573604061
"Ube2w",12,24,5.74374291006735e-05,7.04572676671599e-05,29,0.29429393383888,0.567475,0.879282
"Tceb1",70,127,0.000335051669753928,0.000372836374738721,77,0.154115397250491,0.48075,0.862001339545719
"Tmem70",15,44,7.17967863758418e-05,0.000129171657389793,35,0.846406809165448,0.162275,0.639004600638978
"Ly96",24,29,0.000114874858201347,8.51358650978182e-05,38,-0.431785905514835,0.401125,0.808604911591356
"Mcm3",7,5,3.35051669753928e-05,1.46785974306583e-05,10,-1.18517371582235,0.289175,0.739525290697674
"Ogfrl1",56,64,0.000268041335803143,0.000187886047112426,57,-0.512368052948281,0.168225,0.641799755052052
"Smap1",14,11,6.70103339507857e-05,3.22929143474483e-05,21,-1.05085666486893,0.090325,0.521501966292135
"Lmbrd1",3,21,1.43593572751684e-05,6.16501092087649e-05,21,2.09443826291107,0.00255,0.100626923076923
"Phf3",9,18,4.30780718255051e-05,5.28429507503699e-05,23,0.294139785677268,0.6178,0.8980346635183
"Ptp4a1",20,32,9.57290485011224e-05,9.39430235562132e-05,41,-0.0271421205188539,0.949425,0.979410522788204
"Zfp451",3,7,1.43593572751684e-05,2.05500364029216e-05,9,0.514140899621212,0.630325,0.903441373690338
"Ccdc115",8,16,3.8291619400449e-05,4.69715117781066e-05,15,0.294062772345988,0.735275,0.939336107076157
"Imp4",7,13,3.35051669753928e-05,3.81643533197116e-05,19,0.187317945651207,0.772025,0.952957731958763
"Ptpn18",18,47,8.61561436510102e-05,0.000137978815848188,40,0.67879287479536,0.1399,0.605643037974684
"Fam168b",9,23,4.30780718255051e-05,6.75215481810282e-05,31,0.647184227482909,0.163275,0.640173091603053
"Plekhb2",15,37,7.17967863758418e-05,0.000108621620986871,38,0.596639679260128,0.1623,0.639004600638978
"Uggt1",6,2,2.87187145503367e-05,5.87143897226332e-06,8,-2.27085545290663,0.04855,0.433314985590778
"Neurl3",5,7,2.39322621252806e-05,2.05500364029216e-05,11,-0.218828128947216,0.82685,0.95731703647988
"Kansl3",12,27,5.74374291006735e-05,7.92644261255549e-05,30,0.463991726834337,0.376,0.792348190733852
"Lman2l",6,7,2.87187145503367e-05,2.05500364029216e-05,12,-0.480861661088753,0.580625,0.87930972972973
"Cox5b",88,111,0.000421207813404939,0.000325864862960614,78,-0.370158212745447,0.065425,0.481510727056019
"Actr1b",2,7,9.57290485011224e-06,2.05500364029216e-05,8,1.09412321224663,0.31315,0.77048417266187
"Tmem131",8,8,3.8291619400449e-05,2.34857558890533e-05,13,-0.702875578042411,0.41765,0.820898275862069
"Inpp4a",2,10,9.57290485011224e-06,2.93571948613166e-05,11,1.60659893983787,0.10605,0.552558192567568
"Coa5",11,25,5.26509766756173e-05,7.33929871532915e-05,30,0.478408786364926,0.354725,0.781842857142857
"Unc50",12,14,5.74374291006735e-05,4.11000728058433e-05,21,-0.481853872879657,0.46405,0.850310062333037
"Mgat4a",8,5,3.8291619400449e-05,1.46785974306583e-05,12,-1.37728205955297,0.13025,0.591759490909091
"Mitd1",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.17775,0.645943919716647
"Mrpl30",23,34,0.000110088405776291,9.98144625284765e-05,43,-0.141207001855061,0.7326,0.938959683794466
"Txndc9",32,40,0.000153166477601796,0.000117428779445266,47,-0.383028110761637,0.283,0.732610597140454
"Eif5b",30,41,0.000143593572751684,0.000120364498931398,49,-0.254387488449963,0.506425,0.879282
"Pdcl3",26,38,0.000124447763051459,0.000111557340473003,39,-0.157621011596012,0.69605,0.926894701557093
"Rpl31",245,305,0.00117268084413875,0.000895394443270157,92,-0.389177059087625,0.028775,0.346651467710372
"Tbc1d8",42,85,0.000201031001852357,0.000249536156321191,65,0.311691431269816,0.2923,0.744784271523179
"Rnf149",12,9,5.74374291006735e-05,2.64214753751849e-05,17,-1.11733972569885,0.14225,0.609388308977035
"Map4k4",50,104,0.000239322621252806,0.000305314826557693,74,0.351210632200853,0.247125,0.705285813630042
"Il18r1",4,11,1.91458097002245e-05,3.22929143474483e-05,7,0.751133902546931,0.53325,0.879282
"Mrps9",9,6,4.30780718255051e-05,1.761431691679e-05,13,-1.28538298467556,0.134175,0.594573605150215
"Nck2",0,6,0,1.761431691679e-05,6,7.46877202442316,0.02245,0.307459513274336
"Uxs1",5,10,2.39322621252806e-05,2.93571948613166e-05,13,0.29364759864402,0.745025,0.943595022624434
"Tpp2",8,6,3.8291619400449e-05,1.761431691679e-05,14,-1.11587558127288,0.1698,0.641799755052052
"Tex30",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.3447,0.776500545851528
"Nabp1",41,104,0.000196244549427301,0.000305314826557693,55,0.637382551393281,0.1875,0.654139954980304
"Stat4",17,15,8.13696912259541e-05,4.40357922919749e-05,20,-0.8843143442036,0.205525,0.667143127962085
"Stat1",18,45,8.61561436510102e-05,0.000132107376875925,38,0.616103555786881,0.2041,0.666355991516437
"Gls",9,13,4.30780718255051e-05,3.81643533197116e-05,20,-0.174297801482103,0.786675,0.952957731958763
"Nab1",6,8,2.87187145503367e-05,2.34857558890533e-05,12,-0.289090148112111,0.74315,0.942292770339856
"Mfsd6",10,10,4.78645242505612e-05,2.93571948613166e-05,18,-0.703347694790831,0.306575,0.760998266129032
"Ormdl1",8,5,3.8291619400449e-05,1.46785974306583e-05,13,-1.37728205955297,0.0967,0.53899756097561
"Asnsd1",15,22,7.17967863758418e-05,6.45858286948966e-05,29,-0.152477604209778,0.761575,0.952957731958763
"Stk17b",15,10,7.17967863758418e-05,2.93571948613166e-05,16,-1.28730723439847,0.1463,0.61570512295082
"Ankrd44",34,28,0.000162739382451908,8.22001456116865e-05,42,-0.984482767071788,0.031425,0.363527392120075
"Sf3b1",65,92,0.000311119407628648,0.000270086192724113,76,-0.203978078764085,0.418375,0.821012591648071
"Coq10b",17,24,8.13696912259541e-05,7.04572676671599e-05,34,-0.207468746759838,0.654525,0.912835500679656
"Hspd1",19,38,9.09425960760663e-05,0.000111557340473003,42,0.294464496857014,0.456875,0.844855061580054
"Hspe1",72,86,0.000344624574604041,0.000252471875807323,66,-0.448750146526324,0.217125,0.679522877478393
"Mob4",9,23,4.30780718255051e-05,6.75215481810282e-05,28,0.647184227482909,0.20765,0.671020157480315
"Tyw5",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.250125,0.708874873446848
"9430016H08Rik",4,9,1.91458097002245e-05,2.64214753751849e-05,13,0.462616665239176,0.555925,0.879282
"Bzw1",31,64,0.00014838002517674,0.000187886047112426,52,0.340356724522737,0.3567,0.783192170818505
"Clk1",27,47,0.000129234215476515,0.000137978815848188,50,0.0943880054163298,0.80525,0.952957731958763
"Orc2",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.334125,0.776500545851528
"Ndufb3",23,29,0.000110088405776291,8.51358650978182e-05,37,-0.37043991598244,0.401475,0.80873039921466
"Cflar",35,62,0.000167525834876964,0.000182014608140163,54,0.11960213365608,0.7363,0.939534677419355
"Casp8",3,8,1.43593572751684e-05,2.34857558890533e-05,10,0.705912412597854,0.45715,0.84510972972973
"Sumo1",41,108,0.000196244549427301,0.000317057704502219,60,0.691812840039204,0.02005,0.298856658595642
"Nop58",7,5,3.35051669753928e-05,1.46785974306583e-05,11,-1.18517371582235,0.20675,0.668462710084034
"Bmpr2",6,6,2.87187145503367e-05,1.761431691679e-05,11,-0.702090151342577,0.47865,0.861471753720455
"Fam117b",6,2,2.87187145503367e-05,5.87143897226332e-06,8,-2.27085545290663,0.036,0.388658143607706
"Nbeal1",4,13,1.91458097002245e-05,3.81643533197116e-05,15,0.991456649061281,0.2181,0.68028937784522
"Cyp20a1",3,3,1.43593572751684e-05,8.80715845839498e-06,6,-0.698966260342159,0.56075,0.879282
"Nrp2",17,2,8.13696912259541e-05,5.87143897226332e-06,13,-3.77011290723298,0.00135,0.0686826446280992
"Ino80d",9,21,4.30780718255051e-05,6.16501092087649e-05,23,0.516142868868122,0.424275,0.82352975440806
"Gm20342",9,8,4.30780718255051e-05,2.34857558890533e-05,15,-0.872382981445095,0.2683,0.720067880364109
"Ndufs1",1,6,4.78645242505612e-06,1.761431691679e-05,7,1.85805648402981,0.15505,0.628881225296443
"Eef1b2",74,126,0.000354197479454153,0.000369900655252589,78,0.0625666238237506,0.842025,0.965756810631229
"Adam23",54,69,0.000258468430953031,0.000202564644543085,64,-0.351451716612941,0.3247,0.776500545851528
"Creb1",4,16,1.91458097002245e-05,4.69715117781066e-05,20,1.29030981948669,0.043175,0.408900461538461
"Idh1",14,28,6.70103339507857e-05,8.22001456116865e-05,26,0.294360046978644,0.661475,0.914594946571683
"Pikfyve",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.16405,0.640989593908629
"Rpe",6,7,2.87187145503367e-05,2.05500364029216e-05,13,-0.480861661088753,0.5503,0.879282
"Acadl",15,50,7.17967863758418e-05,0.000146785974306583,40,1.03069745191963,0.0515,0.444647966339411
"Lancl1",4,4,1.91458097002245e-05,1.17428779445266e-05,8,-0.70052465506323,0.565275,0.879282
"Atic",5,2,2.39322621252806e-05,5.87143897226332e-06,7,-2.0088219207651,0.06755,0.486632517482517
"Mreg",37,67,0.000177098739727076,0.000196693205570821,55,0.151312068243462,0.677475,0.916802835788085
"Rpl37a",826,872,0.00395360970309636,0.00255994739190681,101,-0.627036428798889,0,0
"Arpc2",279,445,0.00133542022659066,0.00130639517132859,91,-0.0317000332869786,0.846825,0.965756810631229
"Aamp",34,64,0.000162739382451908,0.000187886047112426,57,0.207175929369244,0.55675,0.879282
"Pnkd",8,7,3.8291619400449e-05,2.05500364029216e-05,12,-0.894647091019053,0.318025,0.774431131329114
"Tmbim1",10,14,4.78645242505612e-05,4.11000728058433e-05,21,-0.219320860445345,0.72925,0.937528103484248
"Slc11a1",5,4,2.39322621252806e-05,1.17428779445266e-05,9,-1.02095274013209,0.3268,0.776500545851528
"Ctdsp1",9,8,4.30780718255051e-05,2.34857558890533e-05,16,-0.872382981445095,0.249125,0.70713112033195
"Rqcd1",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.19265,0.658950913115661
"Cyp27a1",3,7,1.43593572751684e-05,2.05500364029216e-05,10,0.514140899621212,0.5876,0.883206443739321
"Cnppd1",26,17,0.000124447763051459,4.99072312642382e-05,30,-1.31649047509484,0.0172,0.280114285714286
"Fam134a",5,10,2.39322621252806e-05,2.93571948613166e-05,15,0.29364759864402,0.678,0.916942420913884
"Zfand2b",10,19,4.78645242505612e-05,5.57786702365016e-05,25,0.22032994157272,0.713575,0.932349193548387
"Stk16",5,6,2.39322621252806e-05,1.761431691679e-05,10,-0.44005661920104,0.665775,0.914594946571683
"Tuba4a",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.34375,0.776500545851528
"Dnajb2",4,9,1.91458097002245e-05,2.64214753751849e-05,12,0.462616665239176,0.59115,0.885149562256809
"Dnpep",5,19,2.39322621252806e-05,5.57786702365016e-05,20,1.21732523500757,0.07945,0.503128556806551
"Gmppa",8,3,3.8291619400449e-05,8.80715845839498e-06,9,-2.10775425098242,0.101,0.544362445414847
"Ap1s3",6,23,2.87187145503367e-05,6.75215481810282e-05,24,1.23047706081589,0.04135,0.405448575949367
"Wdfy1",7,11,3.35051669753928e-05,3.22929143474483e-05,18,-0.0530048008631434,0.931075,0.975774208375894
"Mrpl44",6,4,2.87187145503367e-05,1.17428779445266e-05,9,-1.28298627227363,0.238425,0.700815541825095
"Cul3",1,7,4.78645242505612e-06,2.05500364029216e-05,8,2.07928497428363,0.079725,0.503128556806551
"Dock10",34,54,0.000162739382451908,0.00015852885225111,53,-0.0377944554785727,0.923975,0.971554534585824
"Mff",23,30,0.000110088405776291,8.80715845839498e-05,41,-0.321586736322699,0.414125,0.819071896053898
"Agfg1",6,11,2.87187145503367e-05,3.22929143474483e-05,16,0.168672285336531,0.8088,0.952957731958763
"Pid1",28,13,0.000134020667901571,3.81643533197116e-05,30,-1.8094586497208,0.001325,0.0686826446280992
"Trip12",15,16,7.17967863758418e-05,4.69715117781066e-05,25,-0.611073098624665,0.279275,0.727864902624894
"C130026I21Rik",0,6,0,1.761431691679e-05,6,7.46877202442316,0.0236,0.311095503211991
"A530040E14Rik",3,6,1.43593572751684e-05,1.761431691679e-05,9,0.292912409367388,0.7883,0.952957731958763
"Sp110",9,26,4.30780718255051e-05,7.63287066394232e-05,26,0.823815797309207,0.154775,0.628492678100264
"Sp140",18,37,8.61561436510102e-05,0.000108621620986871,34,0.333939748803647,0.525025,0.879282
"Sp100",3,17,1.43593572751684e-05,4.99072312642382e-05,19,1.79013330470084,0.010825,0.224372727272727
"Cab39",12,11,5.74374291006735e-05,3.22929143474483e-05,20,-0.828822488391096,0.19945,0.661894447439353
"Itm2c",53,168,0.000253681978527974,0.000493200873670119,74,0.958878217758285,0.000425,0.0323
"Gpr55",3,9,1.43593572751684e-05,2.64214753751849e-05,9,0.875157608738742,0.54475,0.879282
"Psmd1",23,46,0.000110088405776291,0.000135043096362056,38,0.294515386340745,0.523025,0.879282
"Ncl",47,76,0.000224963263977638,0.000223114680946006,62,-0.0118986745616328,0.971025,0.980582332677165
"Ptma",381,380,0.00182363837394638,0.00111557340473003,98,-0.708984017785317,0.001375,0.0690732283464567
"Pde6d",7,11,3.35051669753928e-05,3.22929143474483e-05,16,-0.0530048008631434,0.941775,0.979410522788204
"Cops7b",2,4,9.57290485011224e-06,1.17428779445266e-05,6,0.291998601061754,0.798525,0.952957731958763
"Dis3l2",3,7,1.43593572751684e-05,2.05500364029216e-05,9,0.514140899621212,0.632,0.903894568245125
"Eif4e2",31,55,0.00014838002517674,0.000161464571737241,48,0.121842014971656,0.745,0.943595022624434
"Gigyf2",3,15,1.43593572751684e-05,4.40357922919749e-05,15,1.60994567083271,0.0646,0.478553068592058
"Inpp5d",10,20,4.78645242505612e-05,5.87143897226332e-05,25,0.294201425492835,0.60675,0.891945450214388
"Atg16l1",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.907725,0.967841711229947
"Usp40",3,10,1.43593572751684e-05,2.93571948613166e-05,10,1.02661662721245,0.327525,0.776500545851528
"Ugt1a7c",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.2363,0.700178344562079
"Hjurp",5,7,2.39322621252806e-05,2.05500364029216e-05,10,-0.218828128947216,0.834775,0.962155944579667
"Arl4c",42,72,0.000201031001852357,0.00021137180300148,68,0.0723298393061552,0.796175,0.952957731958763
"Sh3bp4",9,16,4.30780718255051e-05,4.69715117781066e-05,20,0.124555368943304,0.8661,0.965756810631229
"Agap1",2,11,9.57290485011224e-06,3.22929143474483e-05,12,1.74365715867191,0.06415,0.47809612590799
"Cops8",9,12,4.30780718255051e-05,3.52286338335799e-05,19,-0.289460858366803,0.650275,0.910942428376535
"Lrrfip1",31,39,0.00014838002517674,0.000114493059959135,48,-0.373749186667256,0.414625,0.819071896053898
"Ramp1",8,7,3.8291619400449e-05,2.05500364029216e-05,12,-0.894647091019053,0.302075,0.755384172077922
"Ube2f",23,50,0.000110088405776291,0.000146785974306583,51,0.414724215015496,0.243875,0.703501685393259
"Scly",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.94625,0.979410522788204
"Ilkap",13,18,6.22238815257296e-05,5.28429507503699e-05,26,-0.235346482113628,0.6697,0.914726691812736
"Hes6",8,7,3.8291619400449e-05,2.05500364029216e-05,12,-0.894647091019053,0.311125,0.767341947115385
"Ndufa10",19,19,9.09425960760663e-05,5.57786702365016e-05,27,-0.704244007766652,0.201825,0.664743161255987
"Myeov2",59,78,0.000282400693078311,0.00022898611991827,69,-0.302364357045804,0.244,0.703501685393259
"Rnpepl1",16,20,7.65832388008979e-05,5.87143897226332e-05,24,-0.382742099326921,0.53865,0.879282
"Gpr35",8,13,3.8291619400449e-05,3.81643533197116e-05,17,-0.00479039807941905,0.994875,0.995808811575354
"Mterf4",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.5369,0.879282
"Ppp1r7",8,7,3.8291619400449e-05,2.05500364029216e-05,13,-0.894647091019053,0.27135,0.720634426229508
"Hdlbp",10,23,4.78645242505612e-05,6.75215481810282e-05,25,0.495515299522579,0.380875,0.792652636916836
"Sept2",26,30,0.000124447763051459,8.80715845839498e-05,45,-0.498313417603322,0.1965,0.660074918211559
"Stk25",2,12,9.57290485011224e-06,3.52286338335799e-05,12,1.86881684830156,0.052175,0.445904438280166
"Thap4",3,7,1.43593572751684e-05,2.05500364029216e-05,10,0.514140899621212,0.58115,0.87930972972973
"Atg4b",4,8,1.91458097002245e-05,2.34857558890533e-05,10,0.293371469098289,0.75255,0.949128826060234
"Ing5",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.34755,0.777158663276426
"Fam174a",19,16,9.09425960760663e-05,4.69715117781066e-05,31,-0.951687508356399,0.0512,0.444551763046544
"St8sia4",36,50,0.00017231228730202,0.000146785974306583,52,-0.231165950676828,0.5404,0.879282
"D1Ertd622e",18,21,8.61561436510102e-05,6.16501092087649e-05,32,-0.482185529156328,0.347125,0.776937754360465
"Gin1",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.533625,0.879282
"Pign",4,5,1.91458097002245e-05,1.46785974306583e-05,8,-0.381035012412271,0.71205,0.931642890541977
"2310035C23Rik",8,7,3.8291619400449e-05,2.05500364029216e-05,13,-0.894647091019053,0.2891,0.739525290697674
"Tnfrsf11a",24,26,0.000114874858201347,7.63287066394232e-05,38,-0.589131896695293,0.194425,0.65941404185022
"Phlpp1",8,11,3.8291619400449e-05,3.22929143474483e-05,15,-0.245113144593769,0.772825,0.952957731958763
"Bcl2",6,2,2.87187145503367e-05,5.87143897226332e-06,7,-2.27085545290663,0.074525,0.498798
"Vps4b",12,21,5.74374291006735e-05,6.16501092087649e-05,27,0.101940928473479,0.848575,0.965756810631229
"Tsn",23,35,0.000110088405776291,0.000102750182014608,43,-0.0994280818972298,0.786075,0.952957731958763
"Clasp1",4,12,1.91458097002245e-05,3.52286338335799e-05,12,0.87629359217658,0.3599,0.784541218130312
"Ralb",7,18,3.35051669753928e-05,5.28429507503699e-05,22,0.655755532810577,0.266825,0.720067880364109
"Tmem185b",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.549075,0.879282
"Dbi",44,49,0.000210603906702469,0.000143850254820451,52,-0.549646720935514,0.122175,0.581915777262181
"Ddx18",3,17,1.43593572751684e-05,4.99072312642382e-05,17,1.79013330470084,0.027325,0.336368263473054
"Dpp10",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.541825,0.879282
"Actr3",157,247,0.000751473030733811,0.00072512271307452,91,-0.0514891891580843,0.77645,0.952957731958763
"Slc35f5",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.334875,0.776500545851528
"Ccnt2",14,38,6.70103339507857e-05,0.000111557340473003,39,0.734471257284242,0.11615,0.573391659983961
"R3hdm1",16,12,7.65832388008979e-05,3.52286338335799e-05,24,-1.11807331114689,0.067425,0.486632517482517
"Ubxn4",30,79,0.000143593572751684,0.000231921839404401,52,0.691265074435821,0.114475,0.568227074939565
"Mcm6",13,7,6.22238815257296e-05,2.05500364029216e-05,14,-1.59364076221263,0.10835,0.554961097256858
"Dars",9,20,4.30780718255051e-05,5.87143897226332e-05,25,0.445870353453166,0.410175,0.818638249594814
"Cxcr4",4,12,1.91458097002245e-05,3.52286338335799e-05,13,0.87629359217658,0.359375,0.784541218130312
"Mapkapk2",9,8,4.30780718255051e-05,2.34857558890533e-05,13,-0.872382981445095,0.3408,0.776500545851528
"Eif2d",4,4,1.91458097002245e-05,1.17428779445266e-05,7,-0.70052465506323,0.614775,0.896037571022727
"Rassf5",3,8,1.43593572751684e-05,2.34857558890533e-05,11,0.705912412597854,0.408975,0.817818603896104
"Srgap2",6,11,2.87187145503367e-05,3.22929143474483e-05,16,0.168672285336531,0.813725,0.95341927756654
"Rab7b",1,10,4.78645242505612e-06,2.93571948613166e-05,6,2.59176070187487,0.168675,0.641799755052052
"Slc41a1",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.231175,0.695180126953125
"Nucks1",18,14,8.61561436510102e-05,4.11000728058433e-05,30,-1.06598033050946,0.023375,0.311095503211991
"Elk4",7,0,3.35051669753928e-05,0,6,-8.39253926196541,0.001175,0.06345
"Nuak2",25,40,0.000119661310626403,0.000117428779445266,45,-0.0271478400417785,0.94885,0.979410522788204
"Dstyk",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.17875,0.648047703180212
"Mdm4",25,12,0.000119661310626403,3.52286338335799e-05,27,-1.76125204888157,0.00505,0.149460576923077
"Ppp1r15b",2,8,9.57290485011224e-06,2.34857558890533e-05,10,1.28589472522327,0.19405,0.659255960264901
"Snrpe",66,64,0.000315905860053704,0.000187886047112426,71,-0.749325727445836,0.009325,0.207598920863309
"Btg2",59,110,0.000282400693078311,0.000322929143474483,64,0.193409922783273,0.6371,0.905976688955499
"Tmem183a",10,12,4.78645242505612e-05,3.52286338335799e-05,17,-0.441129786327134,0.571725,0.879282
"Adipor1",23,29,0.000110088405776291,8.51358650978182e-05,39,-0.37043991598244,0.393725,0.80261320754717
"Rabif",5,7,2.39322621252806e-05,2.05500364029216e-05,12,-0.218828128947216,0.80455,0.952957731958763
"Arl8a",9,15,4.30780718255051e-05,4.40357922919749e-05,19,0.0316502767897612,0.962275,0.980111960623462
"Rnpep",20,9,9.57290485011224e-05,2.64214753751849e-05,22,-1.85330201000118,0.008325,0.196355172413793
"Timm17a",7,18,3.35051669753928e-05,5.28429507503699e-05,19,0.655755532810577,0.370175,0.792348190733852
"Nav1",31,24,0.00014838002517674,7.04572676671599e-05,37,-1.07340226153589,0.0249,0.320009185803758
"Gm38399",14,16,6.70103339507857e-05,4.69715117781066e-05,24,-0.511680747929171,0.426125,0.823636644798501
"Csrp1",101,92,0.000483431694930668,0.000270086192724113,55,-0.839656508990162,0.0876,0.513586285714286
"Phlda3",13,3,6.22238815257296e-05,8.80715845839498e-06,7,-2.806747922176,0.11695,0.574699201915403
"Lad1",32,26,0.000153166477601796,7.63287066394232e-05,31,-1.00385566392542,0.073525,0.496838529088913
"Cacna1s",18,42,8.61561436510102e-05,0.00012330021841753,32,0.51664582558871,0.3654,0.788987162399158
"Kif21b",11,29,5.26509766756173e-05,8.51358650978182e-05,34,0.692262802486249,0.126975,0.589485746606335
"Zfp281",3,7,1.43593572751684e-05,2.05500364029216e-05,10,0.514140899621212,0.580875,0.87930972972973
"Ptprc",57,93,0.000272827788228199,0.000273021912210244,73,0.00102577372641492,0.9972,0.997524081897952
"Nek7",4,11,1.91458097002245e-05,3.22929143474483e-05,14,0.751133902546931,0.34455,0.776500545851528
"2310009B15Rik",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.947575,0.979410522788204
"Dennd1b",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.905925,0.967841711229947
"Cdc73",2,6,9.57290485011224e-06,1.761431691679e-05,8,0.872894721992807,0.363525,0.787669501054111
"Glrx2",14,10,6.70103339507857e-05,2.93571948613166e-05,18,-1.18791488370298,0.123775,0.584112413793103
"Uchl5",9,15,4.30780718255051e-05,4.40357922919749e-05,19,0.0316502767897612,0.961325,0.980111960623462
"Rgs2",40,36,0.000191458097002245,0.00010568590150074,27,-0.856634641902047,0.318175,0.774478224852071
"Rgs1",211,486,0.00100994146168684,0.00142675967025999,85,0.498428938574676,0.11875,0.576278066037736
"BC003331",10,8,4.78645242505612e-05,2.34857558890533e-05,17,-1.02405190940543,0.157675,0.63399562377531
"Tpr",50,54,0.000239322621252806,0.00015852885225111,57,-0.593904268304572,0.0863,0.511625454545454
"Ivns1abp",11,18,5.26509766756173e-05,5.28429507503699e-05,26,0.00524079967385073,0.992625,0.995767556134071
"Swt1",9,11,4.30780718255051e-05,3.22929143474483e-05,18,-0.414620547996453,0.55205,0.879282
"Trmt1l",8,18,3.8291619400449e-05,5.28429507503699e-05,21,0.463647189079951,0.4736,0.858251869296438
"Rnf2",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.249125,0.70713112033195
"Fam129a",45,68,0.000215390359127525,0.000199628925056953,55,-0.109580044418208,0.766275,0.952957731958763
"1700025G04Rik",4,8,1.91458097002245e-05,2.34857558890533e-05,8,0.293371469098289,0.7954,0.952957731958763
"Arpc5",140,219,0.000670103339507857,0.000642922567462834,87,-0.0597295041227275,0.7851,0.952957731958763
"Ncf2",27,28,0.000129234215476515,8.22001456116865e-05,42,-0.652137103552361,0.131975,0.591759490909091
"Smg7",3,6,1.43593572751684e-05,1.761431691679e-05,8,0.292912409367388,0.811975,0.953006310772164
"Dhx9",6,18,2.87187145503367e-05,5.28429507503699e-05,17,0.877432619010252,0.257425,0.718753099730458
"Glul",11,13,5.26509766756173e-05,3.81643533197116e-05,17,-0.46319678748552,0.6132,0.894940540540541
"Gm9530",2,5,9.57290485011224e-06,1.46785974306583e-05,6,0.611488243712713,0.61595,0.896615795696382
"Ier5",128,212,0.000612665910407184,0.000622372531059912,92,0.0226741352294656,0.90975,0.967841711229947
"Stx6",11,20,5.26509766756173e-05,5.87143897226332e-05,22,0.156971367449748,0.8179,0.954191663508905
"Xpr1",4,3,1.91458097002245e-05,8.80715845839498e-06,6,-1.11150720384172,0.428075,0.823636644798501
