"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Mrpl15",904,172,8.63254639969817e-05,6.70407697527638e-05,226,-0.360002940824687,5e-04,0.00104657293497364
"Lypla1",511,135,4.87968054230726e-05,5.26192088175762e-05,107,0.106696738543852,0.4203,0.487484849749583
"Tcea1",841,196,8.03094194927672e-05,7.63952957647773e-05,231,-0.0711766153422703,0.5058,0.570693544457978
"Atp6v1h",447,92,4.268526814895e-05,3.58590163793853e-05,78,-0.2451292743617,0.0923,0.128572280701754
"Rb1cc1",321,80,3.06531791405211e-05,3.11817533733785e-05,35,0.0238925247806115,0.8847,0.905665999508841
"Pcmtd1",340,76,3.24675417687763e-05,2.96226657047096e-05,45,-0.128162712243134,0.44335,0.510385107705054
"Rrs1",362,31,3.45683827067559e-05,1.20829294321842e-05,49,-1.44290976204967,0,0
"Vcpip1",266,52,2.5401076795572e-05,2.0268139692696e-05,34,-0.311902925185523,0.0917,0.127950276150628
"Sgk3",763,105,7.28609834399303e-05,4.09260513025593e-05,167,-0.816965511727392,0,0
"Snhg6",498,72,4.75553994142664e-05,2.80635780360406e-05,93,-0.740419408822047,0,0
"Cops5",821,139,7.83995640946039e-05,5.41782964862451e-05,194,-0.525030169755521,0,0
"Cspp1",348,87,3.32314839280416e-05,3.39101567935491e-05,60,0.0283230022986554,0.85435,0.879999499629355
"Arfgef1",305,95,2.91252948219905e-05,3.7028332130887e-05,37,0.336099305397816,0.042,0.0627066618911175
"Slco5a1",3,134,2.86478309724497e-07,5.2229436900409e-05,23,5.37072526620028,0,0
"Ncoa2",193,96,1.8430104592276e-05,3.74181040480542e-05,39,0.983492656091532,0,0
"Tram1",1568,179,0.000149732663216004,6.97691731729344e-05,455,-1.09079910866884,0,0
"Terf1",272,22,2.5974033415021e-05,8.57498217767909e-06,35,-1.4942295564378,0,0
"Rpl7",18748,4327,0.00179029845023829,0.00168654308558261,1732,-0.0860813895171559,0.0018,0.00346652806652807
"Ube2w",583,126,5.56722848564605e-05,4.91112615630711e-05,112,-0.177508510335153,0.16645,0.216387595509122
"Tceb1",1885,824,0.000180003871276892,0.000321172059745799,720,0.831810828539356,0,0
"Tmem70",539,214,5.14706029805012e-05,8.34111902737875e-05,127,0.685924898474089,0,0
"Ly96",142,164,1.35599733269595e-05,6.39225944154259e-05,42,2.15671294093992,0,0
"Mcm3",716,48,6.83728232542465e-05,1.87090520240271e-05,175,-1.8155122123239,0,0
"Tram2",189,1,1.80481335126433e-05,3.89771917167231e-07,18,-3.77672959876875,0,0
"Ogfrl1",933,949,8.90947543243185e-05,0.000369893549391702,439,2.04149016245786,0,0
"Smap1",583,149,5.56722848564605e-05,5.80760156579175e-05,130,0.0599291590338062,0.634,0.687967981257321
"Sdhaf4",255,67,2.43506563265822e-05,2.61147184502045e-05,35,0.0970530910098724,0.6077,0.663922801729786
"Lmbrd1",425,75,4.05844272109704e-05,2.92328937875423e-05,69,-0.459924284964811,0.00245,0.00460659675236806
"Phf3",471,129,4.4977094626746e-05,5.02805773145728e-05,106,0.157497201341586,0.26095,0.321445057624114
"Ptp4a1",692,181,6.60809967764506e-05,7.05487170072689e-05,177,0.0930217706611997,0.43295,0.500069846217789
"Prim2",144,9,1.37509588667758e-05,3.50794725450508e-06,21,-1.71026619764005,0,0
"Zfp451",175,42,1.6711234733929e-05,1.63704205210237e-05,9,-0.0280321119716299,0.8953,0.91371233933162
"Bend6",56,3,5.34759511485727e-06,1.16931575150169e-06,5,-1.54897005033603,0.00045,0.000946908127208481
"Dst",159,14,1.51833504153983e-05,5.45680684034124e-06,15,-1.32561754407223,0,0
"Ccdc115",620,105,5.92055173430626e-05,4.09260513025593e-05,131,-0.522048744183629,1e-04,0.000227352058903736
"Imp4",509,70,4.86058198832563e-05,2.72840342017062e-05,96,-0.810521482297392,0,0
"Ptpn18",5640,300,0.000538579222282054,0.000116931575150169,1215,-2.19388475607613,0,0
"Fam168b",419,143,4.00114705915214e-05,5.57373841549141e-05,78,0.468272160675485,0.0013,0.00255977798771847
"Plekhb2",580,259,5.5385806546736e-05,0.000100950926546313,162,0.854470929078574,0,0
"Uggt1",290,40,2.7692903273368e-05,1.55908766866892e-05,32,-0.790303831215119,5e-05,0.000116895681435782
"Neurl3",484,64,4.62185006355521e-05,2.49454026987028e-05,78,-0.863873303190585,0,0
"Arid5a",56,44,5.34759511485727e-06,1.71499643553582e-05,8,1.51568470186455,1e-04,0.000227352058903736
"Kansl3",367,226,3.50458465562968e-05,8.80884532797943e-05,96,1.30540542464985,0,0
"Lman2l",440,59,4.20168187595928e-05,2.29965431128666e-05,68,-0.842074247035658,0,0
"Cnnm4",49,11,4.67914572550011e-06,4.28749108883954e-06,4,-0.103090604622833,0.7795,0.817239876760563
"Ankrd39",170,24,1.62337708843881e-05,9.35452601201355e-06,12,-0.734976894734007,0.0021,0.00400633867276888
"Sema4c",151,37,1.4419408256133e-05,1.44215609351876e-05,17,0.000201398301227781,0.9993,0.9993
"Cox5b",4078,1056,0.000389419515685499,0.000411599144528596,1229,0.0797156600779745,0.11975,0.161913031138501
"Actr1b",214,40,2.04354527603474e-05,1.55908766866892e-05,24,-0.369608767661961,0.0701,0.100364708912931
"Tmem131",141,174,1.34644805570513e-05,6.78203135870982e-05,52,2.25031995120393,0,0
"Inpp4a",378,42,3.60962670252866e-05,1.63704205210237e-05,54,-1.09464133591061,0,0
"Coa5",538,169,5.13751102105931e-05,6.58714540012621e-05,112,0.352509111893283,0.0058,0.0102164800338052
"Unc50",620,129,5.92055173430626e-05,5.02805773145728e-05,127,-0.231483200391848,0.05825,0.0848707182803216
"Mgat4a",55,50,5.25210234494911e-06,1.94885958583616e-05,5,1.71240781564262,0,0
"Mitd1",197,22,1.88120756719086e-05,8.57498217767909e-06,19,-1.04903832964311,0,0
"Mrpl30",1716,327,0.000163865593162412,0.000127455416913685,539,-0.360022615690678,0,0
"Txndc9",889,334,8.48930724483592e-05,0.000130183820333855,276,0.610976111740596,0,0
"Eif5b",1682,303,0.000160618838985534,0.000118100890901671,525,-0.440411169689111,0,0
"Rev1",90,15,8.5943492917349e-06,5.84657875750847e-06,6,-0.486801711299982,0.1054,0.144550057575259
"Aff3",62,3,5.92055173430626e-06,1.16931575150169e-06,4,-1.67364700230889,5e-05,0.000116895681435782
"Gm16152",90,3,8.5943492917349e-06,1.16931575150169e-06,7,-2.14494490562167,0,0
"Pdcl3",1045,342,9.9789944554033e-05,0.000133301995671193,328,0.414129029183135,0,0
"Rpl31",15233,3332,0.00145464136401109,0.00129872002800121,1715,-0.163454066448372,0,0
"Tbc1d8",942,554,8.9954189253492e-05,0.000215933642110646,360,1.25404181025953,0,0
"Cnot11",238,42,2.27272792381434e-05,1.63704205210237e-05,24,-0.449913998209242,0.02315,0.0363194486262702
"Rnf149",279,127,2.66424828043782e-05,4.95010334802384e-05,61,0.869425710103795,0,0
"Map4k4",624,728,5.95874884226953e-05,0.000283753955697744,316,2.23262407663585,0,0
"Il1r2",105,37,1.00267408403574e-05,1.44215609351876e-05,20,0.483942360529565,0.38035,0.447309627592044
"Il18r1",13,25,1.24140600880615e-06,9.74429792918078e-06,8,2.2610953072484,0.00035,0.000745325670498084
"Mrps9",476,89,4.54545584762868e-05,3.46897006278836e-05,80,-0.380312371984393,0.0065,0.0113392969240427
"Tgfbrap1",71,17,6.77998666347975e-06,6.62612259184293e-06,6,-0.0288179591964345,0.929,0.942566995253742
"Uxs1",317,81,3.02712080608885e-05,3.15715252905457e-05,45,0.058776327073439,0.72235,0.767065590370653
"Tpp2",395,74,3.77196441137254e-05,2.88431218703751e-05,67,-0.375667229424366,0.0167,0.0269195475638051
"Tex30",237,36,2.26317864682352e-05,1.40317890180203e-05,33,-0.652711972641344,0.00245,0.00460659675236806
"Ercc5",140,10,1.33689877871432e-05,3.89771917167231e-06,9,-1.55277647649374,0,0
"Wdr75",158,9,1.50878576454902e-05,3.50794725450508e-06,17,-1.83542968064093,0,0
"Slc39a10",94,21,8.97632037136756e-06,8.18521026051186e-06,10,-0.119195048696868,0.6929,0.739749942374184
"Nabp1",623,748,5.94919956527871e-05,0.000291549394041089,292,2.27386406828388,0,0
"Stat4",21,484,2.00534816807148e-06,0.00018864960790894,126,5.97966044259797,0,0
"Stat1",1107,613,0.000105710496288339,0.000238930185223513,367,1.16891258222512,0,0
"Gls",408,106,3.89610501225315e-05,4.13158232197265e-05,77,0.0826027376600824,0.58095,0.639390118811881
"Nab1",249,48,2.37776997071332e-05,1.87090520240271e-05,37,-0.330183871319137,0.0988,0.136667595818815
"Mfsd6",252,76,2.40641780168577e-05,2.96226657047096e-05,34,0.288972953470596,0.12025,0.1624310191186
"Inpp1",239,9,2.28227720080516e-05,3.50794725450508e-06,19,-2.40179875399147,0,0
"Hibch",124,11,1.18411034686125e-05,4.28749108883954e-06,12,-1.28011395030183,5e-05,0.000116895681435782
"Ormdl1",153,52,1.46103937959493e-05,2.0268139692696e-05,15,0.44618691547296,0.0499,0.0735400919215132
"Asnsd1",753,171,7.19060557408487e-05,6.66509978355965e-05,195,-0.107927439265773,0.33045,0.395543668341709
"Stk17b",692,123,6.60809967764506e-05,4.79419458115694e-05,151,-0.454832665926284,0.00385,0.0069852992383025
"Ankrd44",975,375,9.31054506604614e-05,0.000146164468937712,331,0.645079199854254,0,0
"Sf3b1",3285,717,0.000313693749148324,0.000279466464608905,1021,-0.16612024423954,0.00345,0.00631175115207373
"Coq10b",472,159,4.50725873966541e-05,6.19737348295898e-05,103,0.4508416121413,0.00145,0.00283172874209417
"Hspd1",1505,239,0.000143716618711789,9.31554882029683e-05,418,-0.620113509799747,0,0
"Hspe1",4027,839,0.000384549384420183,0.000327018638503307,1142,-0.233137871302521,5e-05,0.000116895681435782
"Mob4",573,159,5.47173571573789e-05,6.19737348295898e-05,113,0.176623404687427,0.15235,0.200337847003155
"Mars2",54,4,5.15660957504094e-06,1.55908766866892e-06,4,-1.26650651035592,0.00305,0.00563061337466785
"Tyw5",101,31,9.64476976072472e-06,1.20829294321842e-05,4,0.29754086894779,0.2634,0.32436717872969
"9430016H08Rik",235,49,2.24408009284189e-05,1.90988239411943e-05,25,-0.221910778511796,0.25165,0.311832052615933
"Kctd18",87,31,8.3078709820104e-06,1.20829294321842e-05,8,0.49116249599117,0.0953,0.132221018472292
"Sgol2a",103,2,9.83575530054105e-06,7.79543834334462e-07,24,-2.60622034386715,0,0
"Bzw1",1385,399,0.000132257486322809,0.000155518994949725,466,0.232121166478398,0.0056,0.00989135593220339
"Clk1",777,241,7.41978822186446e-05,9.39350320373027e-05,221,0.336248523148539,0.00405,0.00732903190796614
"Ppil3",321,31,3.06531791405211e-05,1.20829294321842e-05,33,-1.27466479190114,0,0
"Nif3l1",105,4,1.00267408403574e-05,1.55908766866892e-06,5,-2.10730496154259,0,0
"Orc2",151,16,1.4419408256133e-05,6.2363506746757e-06,13,-1.09141317264932,1e-04,0.000227352058903736
"Fam126b",91,13,8.68984206164307e-06,5.06703492317401e-06,5,-0.675481534944869,0.0266,0.0413276556093925
"Ndufb3",1401,281,0.00013378537064134,0.000109525908723992,430,-0.286279321606775,8e-04,0.00162435460301997
"Cflar",243,392,2.32047430876842e-05,0.000152790591529555,125,2.66760555958668,0,0
"Casp8",463,100,4.42131524674807e-05,3.89771917167231e-05,86,-0.1775653820057,0.2103,0.266454574468085
"Trak2",67,8,6.39801558384709e-06,3.11817533733785e-06,4,-0.845133083358879,0.0179,0.028693001345895
"Stradb",100,16,9.54927699081656e-06,6.2363506746757e-06,4,-0.543809897243876,0.05655,0.0825525039397654
"Tmem237",66,10,6.30252281393893e-06,3.89771917167231e-06,4,-0.576284906041064,0.0939,0.13053931965983
"Als2",43,11,4.10618910605112e-06,4.28749108883954e-06,4,0.0503363583437122,0.8899,0.909648884256989
"Sumo1",2177,760,0.000207887760090076,0.000296226657047096,793,0.508835551858836,0,0
"Nop58",842,45,8.04049122626754e-05,1.75397362725254e-05,188,-2.1344951326876,0,0
"Bmpr2",109,31,1.040871191999e-05,1.20829294321842e-05,4,0.197549698599676,0.4445,0.511285389072848
"Fam117b",209,56,1.99579889108066e-05,2.1827227361365e-05,24,0.123255352493894,0.54645,0.608462940705128
"Wdr12",309,17,2.95072659016232e-05,6.62612259184293e-06,45,-2.00013126157147,0,0
"Nbeal1",259,64,2.47326274062149e-05,2.49454026987028e-05,29,0.0118801584856439,0.94715,0.957602419354839
"Cyp20a1",281,18,2.68334683441945e-05,7.01589450901016e-06,29,-1.79588526733769,0,0
"Abi2",103,17,9.83575530054105e-06,6.62612259184293e-06,6,-0.506778091175038,0.0737,0.105049905966832
"Raph1",211,24,2.01489744506229e-05,9.35452601201355e-06,24,-1.03032619195729,5e-05,0.000116895681435782
"Nrp2",11,107,1.05042046898982e-06,4.17055951368937e-05,21,4.38043340796025,0,0
"Ino80d",216,115,2.06264383001638e-05,4.48237704742316e-05,35,1.0833000868123,0,0
"Gm20342",59,66,5.63407342458177e-06,2.57249465330373e-05,15,2.01022017685349,0,0
"Ndufs1",364,55,3.47593682465723e-05,2.14374554441977e-05,59,-0.672412174882192,5e-05,0.000116895681435782
"Eef1b2",8830,1211,0.000843201158289102,0.000472013791689517,1520,-0.835704559833922,0,0
"Adam23",248,367,2.36822069372251e-05,0.000143046293600374,130,2.54498923690512,0,0
"Klf7",219,46,2.09129166098883e-05,1.79295081896926e-05,35,-0.211144591204891,0.31055,0.374207347204161
"Creb1",305,124,2.91252948219905e-05,4.83317177287367e-05,45,0.71154016241469,0,0
"Mettl21a",151,21,1.4419408256133e-05,8.18521026051186e-06,8,-0.747362748788359,0.00265,0.00495582099596231
"Plekhm3",546,20,5.21390523698584e-05,7.79543834334462e-06,102,-2.59494511541032,0,0
"Idh1",149,190,1.42284227163167e-05,7.40566642617739e-05,51,2.30121365160886,0,0
"Pikfyve",94,43,8.97632037136756e-06,1.67601924381909e-05,7,0.832067513352915,0.00285,0.00529775919732441
"Rpe",339,64,3.23720489988681e-05,2.49454026987028e-05,53,-0.363161340646239,0.0283,0.0437244440326168
"Kansl1l",43,14,4.10618910605112e-06,5.45680684034124e-06,4,0.338573900076305,0.3772,0.444168983050847
"Acadl",1152,324,0.000110007670934207,0.000126286101162183,325,0.197415520458404,0.1029,0.141587275127909
"Lancl1",146,43,1.39419444065922e-05,1.67601924381909e-05,10,0.249279314555294,0.28155,0.343622068511199
"Ikzf2",80,7,7.63942159265324e-06,2.72840342017062e-06,10,-1.2123767567916,0.00145,0.00283172874209417
"Bard1",46,5,4.39266741577562e-06,1.94885958583616e-06,5,-0.870841932610951,0.05565,0.0813954473684211
"Atic",518,30,4.94652548124298e-05,1.16931575150169e-05,87,-1.99123944344269,0,0
"Fn1",53,31,5.06111680513277e-06,1.20829294321842e-05,7,1.1100300641187,0.0099,0.0167280705310093
"Mreg",10,405,9.54927699081656e-07,0.000157857626452729,104,6.34447529055562,0,0
"Pecr",52,5,4.96562403522461e-06,1.94885958583616e-06,4,-1.01651593115162,0.0133,0.0218831853167555
"Smarcal1",68,10,6.49350835375526e-06,3.89771917167231e-06,4,-0.613531271927664,0.07645,0.108672404092072
"Rpl37a",37911,8482,0.00362022639998846,0.00330604540141246,1776,-0.13093552530896,0,0
"Arpc2",18143,3353,0.00173252532444385,0.00130690523826173,1688,-0.406450895553827,0,0
"Aamp",1223,387,0.000116787657597686,0.000150841731943718,402,0.366379979284621,1e-04,0.000227352058903736
"Pnkd",491,160,4.68869500249093e-05,6.2363506746757e-05,97,0.404019629570153,0.00235,0.00443457446808511
"Tmbim1",399,152,3.81016151933581e-05,5.92453314094192e-05,90,0.623621243914669,1e-04,0.000227352058903736
"Slc11a1",119,22,1.13636396190717e-05,8.57498217767909e-06,16,-0.368761800794532,0.2202,0.277647822141561
"Ctdsp1",317,61,3.02712080608885e-05,2.37760869472011e-05,41,-0.335886603134123,0.0458,0.0680147132169576
"Usp37",135,32,1.28915239376023e-05,1.24727013493514e-05,12,-0.0441657275860772,0.86195,0.886185368109508
"Rqcd1",105,21,1.00267408403574e-05,8.18521026051186e-06,7,-0.263621786560022,0.34485,0.4101889641889
"Cyp27a1",464,35,4.43086452373888e-05,1.36420171008531e-05,75,-1.62967203921285,0,0
"Cnppd1",551,206,5.26165162193992e-05,8.02930149364496e-05,129,0.600453912763698,0,0
"Fam134a",323,63,3.08441646803375e-05,2.45556307815356e-05,46,-0.317387827068359,0.06585,0.0949319470862874
"Zfand2b",262,117,2.50191057159394e-05,4.56033143085661e-05,40,0.840861182241829,0,0
"Atg9a",91,17,8.68984206164307e-06,6.62612259184293e-06,5,-0.345523427869507,0.2379,0.296956475520287
"Ankzf1",108,20,1.03132191500819e-05,7.79543834334462e-06,4,-0.363182118219971,0.18475,0.237511295296839
"Stk16",316,36,3.01757152909803e-05,1.40317890180203e-05,41,-1.05240593866611,0,0
"Tuba4a",467,32,4.45951235471133e-05,1.24727013493514e-05,86,-1.75884038673602,0,0
"Dnajb2",67,47,6.39801558384709e-06,1.83192801068599e-05,7,1.3848310915185,0,0
"Dnpep",405,131,3.86745718128071e-05,5.10601211489073e-05,81,0.391964016155086,0.0083,0.0142088501026694
"Gmppa",258,41,2.46371346363067e-05,1.59806486038565e-05,28,-0.594343460446496,0.00265,0.00495582099596231
"Chpf",126,5,1.20320890084289e-05,1.94885958583616e-06,12,-2.14383932937361,0,0
"Farsb",373,27,3.56188031757458e-05,1.05238417635152e-05,60,-1.6679628840609,0,0
"Ap1s3",927,75,8.85217977048695e-05,2.92328937875423e-05,218,-1.56611993231763,0,0
"Wdfy1",542,82,5.17570812902257e-05,3.1961297207713e-05,111,-0.678591730169475,0,0
"Mrpl44",260,38,2.4828120176123e-05,1.48113328523548e-05,24,-0.707983656864613,0.00035,0.000745325670498084
"Cul3",172,54,1.64247564242045e-05,2.10476835270305e-05,14,0.339488595620546,0.11545,0.156862231095176
"Dock10",2506,393,0.000239304881389863,0.000153180363446722,794,-0.640246920709031,0,0
"Mff",771,235,7.36249255991956e-05,9.15964005342993e-05,205,0.311298525207703,0.00365,0.00664121562636403
"Agfg1",169,51,1.613827811448e-05,1.98783677755288e-05,14,0.284786760686949,0.18415,0.236849514038877
"Pid1",1756,102,0.000167685303958739,3.97567355510576e-05,483,-2.04922388275748,0,0
"Trip12",353,153,3.37089477775824e-05,5.96351033265864e-05,78,0.804845621666973,0,0
"C130026I21Rik",42,46,4.01069633614295e-06,1.79295081896926e-05,6,1.91755391495745,0,0
"A530032D15Rik",32,42,3.0557686370613e-06,1.63704205210237e-05,5,2.09858542003049,5e-05,0.000116895681435782
"A530040E14Rik",87,31,8.3078709820104e-06,1.20829294321842e-05,8,0.49116249599117,0.0988,0.136667595818815
"Sp110",684,222,6.53170546171852e-05,8.65293656111253e-05,187,0.400387181352159,0.0011,0.00219027943635061
"Sp140",674,382,6.43621269181036e-05,0.000148892872357882,226,1.19740494707772,0,0
"Sp100",1187,134,0.000113349917880993,5.2229436900409e-05,309,-1.10315912011377,0,0
"A630001G21Rik",89,19,8.49885652182673e-06,7.40566642617739e-06,5,-0.176391646242553,0.54785,0.609640343032568
"Cab39",295,119,2.81703671229088e-05,4.63828581429005e-05,42,0.699861681486798,5e-05,0.000116895681435782
"Itm2c",3476,858,0.000331932868200783,0.000334424304929484,1063,0.010755925743697,0.87115,0.894871556185313
"Gpr55",90,38,8.5943492917349e-06,1.48113328523548e-05,17,0.720702119748578,0.0332,0.0505364980828921
"Psmd1",762,197,7.27654906700221e-05,7.67850676819446e-05,206,0.0765471836214297,0.5113,0.576197364152474
"Ncl",3630,498,0.000346638754766641,0.000194106414749281,997,-0.833327710799357,0,0
"Ptma",33610,3531,0.00320951199661344,0.00137628463951749,1736,-1.22097664159552,0,0
"Pde6d",316,157,3.01757152909803e-05,6.11941909952553e-05,69,0.996357175954884,0,0
"Cops7b",137,19,1.30825094774187e-05,7.40566642617739e-06,7,-0.744470332247782,0.0036,0.00655596330275229
"Nppc",38,0,3.62872525651029e-06,0,6,-2.21061493229206,9e-04,0.00181502177068215
"Dis3l2",152,26,1.45149010260412e-05,1.0134069846348e-05,9,-0.478673454862297,0.04255,0.0634823460987831
"Eif4e2",1131,430,0.000108002322766135,0.000167601924381909,403,0.629262124758904,0,0
"Gigyf2",298,57,2.84568454326333e-05,2.22169992785322e-05,34,-0.343421418157549,0.0501,0.0737957067137809
"Inpp5d",1234,79,0.000117838078066676,3.07919814562113e-05,329,-1.90226233688098,0,0
"Atg16l1",195,32,1.86210901320923e-05,1.24727013493514e-05,18,-0.542366050819869,0.0132,0.0217615977852482
"Dgkd",107,9,1.02177263801737e-05,3.50794725450508e-06,9,-1.31523775833857,5e-05,0.000116895681435782
"Usp40",186,45,1.77616552029188e-05,1.75397362725254e-05,19,-0.0171663900522631,0.9337,0.945839234507898
"Hjurp",478,44,4.56455440161031e-05,1.71499643553582e-05,111,-1.36177255408933,0,0
"Arl4c",837,424,7.99274484131346e-05,0.000165263292878906,302,1.03876867569855,0,0
"Sh3bp4",120,120,1.14591323889799e-05,4.67726300600678e-05,24,1.93898069714475,0,0
"Agap1",43,71,4.10618910605112e-06,2.76738061188734e-05,9,2.4894145449201,0,0
"Cops8",503,97,4.80328632638073e-05,3.78078759652214e-05,83,-0.337399536338301,0.0109,0.0182880458844838
"Lrrfip1",1819,351,0.000173701348462953,0.000136809942925698,572,-0.342210762393129,5e-05,0.000116895681435782
"Ramp1",859,63,8.20282893511142e-05,2.45556307815356e-05,205,-1.6999617730842,0,0
"Ube2f",902,352,8.61344784571653e-05,0.000137199714842865,303,0.665439038439027,0,0
"Scly",185,32,1.76661624330106e-05,1.24727013493514e-05,19,-0.470386207150063,0.03735,0.0563188551275095
"Ilkap",570,126,5.44308788476544e-05,4.91112615630711e-05,118,-0.145555023084098,0.2471,0.306832394995532
"Hes6",447,82,4.268526814895e-05,3.1961297207713e-05,83,-0.406373824452793,0.00825,0.0141319601397165
"Hdac4",113,14,1.07906829996227e-05,5.45680684034124e-06,6,-0.86875451815855,0.0033,0.00605459947183099
"Ndufa10",1137,213,0.000108575279385584,8.30214183566203e-05,333,-0.383093312202421,5e-05,0.000116895681435782
"Myeov2",2568,656,0.000245225433124169,0.000255690377661704,892,0.0600494274053684,0.33065,0.395726248923342
"Gpc1",27,42,2.57830478752047e-06,1.63704205210237e-05,5,2.27928449925042,0,0
"Rnpepl1",472,132,4.50725873966541e-05,5.14498930660745e-05,95,0.187031210741346,0.16155,0.210771981545199
"Gpr35",375,108,3.58097887155621e-05,4.2095367054061e-05,63,0.227443312616644,0.14635,0.193393556823585
"Ppp1r7",429,70,4.0966398290603e-05,2.72840342017062e-05,79,-0.569246742222278,2e-04,0.000438328075709779
"Hdlbp",572,116,5.46218643874707e-05,4.52135423913988e-05,126,-0.267336422973983,0.0435,0.0648648721159005
"Sept2",661,213,6.31207209092974e-05,8.30214183566203e-05,169,0.389966494206706,7e-04,0.00143705983747845
"Stk25",250,61,2.38731924770414e-05,2.37760869472011e-05,24,-0.00564333849757667,0.97505,0.979278623057463
"Thap4",151,44,1.4419408256133e-05,1.71499643553582e-05,11,0.235219314280295,0.2953,0.358201091226539
"Atg4b",223,69,2.12948876895209e-05,2.6894262284539e-05,35,0.323255465051495,0.1006,0.138766082064858
"Dtymk",446,34,4.25897753790418e-05,1.32522451836859e-05,86,-1.61280056169518,0,0
"Ing5",136,25,1.29870167075105e-05,9.74429792918078e-06,10,-0.380517067717415,0.12245,0.165188616504854
"D2hgdh",50,11,4.77463849540828e-06,4.28749108883954e-06,7,-0.127147306773275,0.75135,0.793012400303836
"Fam174a",765,217,7.30519689797466e-05,8.45805060252892e-05,215,0.20874411336077,0.06005,0.0873254578754579
"St8sia4",813,362,7.76356219353386e-05,0.000141097434014538,277,0.853625596234303,0,0
"D1Ertd622e",553,122,5.28075017592156e-05,4.75521738944022e-05,111,-0.148271432236275,0.27005,0.331235375901133
"Ppip5k2",119,12,1.13636396190717e-05,4.67726300600678e-06,8,-1.12283602474888,0.00025,0.000540801764400623
"Gin1",135,19,1.28915239376023e-05,7.40566642617739e-06,8,-0.724770765281528,0.0051,0.00907549626467449
"Gm7967",2,22,1.90985539816331e-07,8.57498217767909e-06,4,3.00711390466142,0,0
"Rnf152",0,16,0,6.2363506746757e-06,4,2.85526232287858,0,0
"Pign",104,30,9.93124807044922e-06,1.16931575150169e-05,5,0.215592865194481,0.42125,0.488169298123697
"2310035C23Rik",345,79,3.29450056183171e-05,3.07919814562113e-05,51,-0.0945363879118442,0.5567,0.61759253493014
"Tnfrsf11a",90,197,8.5943492917349e-06,7.67850676819446e-05,39,3.01923636079181,0,0
"Phlpp1",74,96,7.06646497320425e-06,3.74181040480542e-05,12,2.2517778489054,0,0
"Bcl2",143,29,1.36554660968677e-05,1.13033855978497e-05,27,-0.252383486268493,0.3758,0.442645464820571
"Kdsr",134,16,1.27960311676942e-05,6.2363506746757e-06,9,-0.930919065229188,0.00075,0.00153178588926997
"Vps4b",641,174,6.12108655111341e-05,6.78203135870982e-05,151,0.145667887938922,0.2137,0.27022856059457
"Serpinb2",27,0,2.57830478752047e-06,0,4,-1.8392762763549,0.003,0.00554813664596273
"Serpinb10",198,11,1.89075684418168e-05,4.28749108883954e-06,43,-1.91266178565279,0,0
"Serpinb8",266,0,2.5401076795572e-05,0,36,-4.72252486749954,0,0
"Tsn",1209,259,0.000115450758818972,0.000100950926546313,348,-0.191845153643098,0.0318,0.0485917521994135
"Nifk",312,23,2.97937442113477e-05,8.96475409484632e-06,41,-1.62773118681874,0,0
"Clasp1",276,93,2.63560044946537e-05,3.62487882965525e-05,45,0.445335963939695,0.01125,0.018826023685267
"Ralb",1052,113,0.00010045839394339,4.40442266398971e-05,271,-1.17147411687758,0,0
"Tmem185b",191,31,1.82391190524596e-05,1.20829294321842e-05,10,-0.556357125950077,0.0102,0.0171896907216495
"Ptpn4",55,14,5.25210234494911e-06,5.45680684034124e-06,5,0.0464794735569089,0.8971,0.91498931979447
"Dbi",3685,428,0.00035189085711159,0.000166822380547575,1034,-1.07228692816207,0,0
"Insig2",409,48,3.90565428924397e-05,1.87090520240271e-05,67,-1.02317952715998,0,0
"Ccdc93",148,48,1.41329299464085e-05,1.87090520240271e-05,12,0.381167046082228,0.1058,0.144955562859491
"Ddx18",616,150,5.882354626343e-05,5.84657875750847e-05,169,-0.00865355210520367,0.9484,0.95828515331475
"Actr3",13573,2004,0.00129612336596353,0.000781102922003131,1633,-0.729885318265519,0,0
"Slc35f5",99,20,9.45378422090839e-06,7.79543834334462e-06,7,-0.249197900671813,0.39355,0.460559566254913
"Ccnt2",852,262,8.13598399617571e-05,0.000102120242297815,225,0.324314626963247,0.0012,0.00237521367521368
"Rab3gap1",149,19,1.42284227163167e-05,7.40566642617739e-06,10,-0.857332412190688,0.00075,0.00153178588926997
"R3hdm1",609,113,5.81550968740728e-05,4.40442266398971e-05,128,-0.393160271921981,0.00225,0.0042671178343949
"Ubxn4",1071,408,0.000102272756571645,0.00015902694220423,358,0.631855097922588,0,0
"Mcm6",799,54,7.62987231566243e-05,2.10476835270305e-05,180,-1.80981749865493,0,0
"Dars",769,66,7.34339400593793e-05,2.57249465330373e-05,179,-1.47777354343545,0,0
"Cxcr4",57,51,5.44308788476544e-06,1.98783677755288e-05,11,1.69618475101787,0,0
"Mapkapk2",366,118,3.49503537863886e-05,4.59930862257333e-05,76,0.386442550204943,0.01605,0.0259118609604957
"Dyrk3",79,1,7.54392882274508e-06,3.89771917167231e-07,9,-2.62005149430904,0,0
"Eif2d",235,37,2.24408009284189e-05,1.44215609351876e-05,31,-0.604073065857527,0.0028,0.00521178834561286
